delta_t,x,y,delta_x,delta_y,speed_x,speed_y
30,-329.24188,-551.105,7.8634033,-19.84082,0.26211345,-0.6613607
38,-168.7993,-560.7169,160.44258,-9.611938,4.222173,-0.25294575
32,6.192726,-731.1958,174.99203,-170.47888,5.468501,-5.327465
30,8.884804,-771.5183,2.6920776,-40.32251,0.08973592,-1.3440837
38,6.5915833,-768.7072,-2.2932205,2.8110962,-0.060347907,0.07397622
32,6.299305,-780.3931,-0.2922783,-11.685913,-0.009133697,-0.36518478
31,1.734272,-779.2326,-4.565033,1.1605225,-0.14725913,0.03743621
37,6.8002396,-787.55975,5.0659676,-8.327148,0.13691804,-0.22505806
32,13.158228,-798.1513,6.3579884,-10.591553,0.19868714,-0.33098602
31,24.216412,-812.9198,11.058184,-14.768494,0.3567156,-0.47640303
37,23.20785,-829.31604,-1.0085621,-16.39624,-0.027258435,-0.44314164
32,19.157091,-835.66943,-4.0507584,-6.3533936,-0.1265862,-0.19854355
31,16.096148,-847.7412,-3.0609436,-12.071777,-0.098740116,-0.38941216
37,19.873543,-856.31464,3.7773952,-8.573425,0.10209177,-0.2317142
32,10.665203,-855.3818,-9.20834,0.9328613,-0.28776062,0.029151917
31,7.6150694,-841.75635,-3.0501337,13.625427,-0.098391406,0.43952993
37,9.426102,-833.11646,1.8110323,8.639893,0.04894682,0.23351061
32,4.5765505,-842.068,-4.849551,-8.951538,-0.15154848,-0.27973557
30,6.8033485,-848.6819,2.226798,-6.6138916,0.0742266,-0.22046305
38,4.958103,-837.51556,-1.8452454,11.166321,-0.04855909,0.29385054
32,3.789297,-827.842,-1.1688061,9.673584,-0.03652519,0.3022995
36,3.5229359,-831.28674,-0.26636124,-3.4447632,-0.0073989234,-0.095687866
31,5.0167727,-829.7476,1.4938369,1.5391235,0.048188288,0.049649145
33,5.9860835,-840.0723,0.96931076,-10.324707,0.029373053,-0.3128699
30,9.209565,-853.33325,3.2234817,-13.260925,0.10744939,-0.44203085
37,7.8665457,-929.3716,-1.3430195,-76.03833,-0.036297824,-2.05509
32,11.295321,-942.5497,3.4287758,-13.178101,0.10714924,-0.41181564
33,10.940981,-959.4838,-0.35434055,-16.934143,-0.010737592,-0.5131559
37,11.370525,-962.7811,0.42954445,-3.2973022,0.011609309,-0.089116275
