delta_t,x,y,delta_x,delta_y,speed_x,speed_y
32,-176.86598,63.59709,-5.270355,6.800499,-0.1646986,0.2125156
32,-173.5678,59.611164,3.2981873,-3.9859276,0.10306835,-0.12456024
31,-170.88364,52.297176,2.6841583,-7.3139877,0.08658575,-0.23593509
37,-154.61751,-7.79248,16.266129,-60.089657,0.43962508,-1.6240448
32,-160.86836,-17.420837,-6.2508545,-9.628357,-0.1953392,-0.30088615
33,-154.70972,-18.95213,6.1586456,-1.531292,0.18662563,-0.046402786
36,-144.82031,-41.294197,9.889404,-22.342068,0.27470568,-0.620613
31,-129.59175,-41.9148,15.228561,-0.62060165,0.49124393,-0.020019408
38,-117.22401,-37.426453,12.367744,4.488346,0.32546696,0.118114375
62,-102.49724,-54.12329,14.7267685,-16.696838,0.23752852,-0.26930386
33,-95.3949,-55.51925,7.1023407,-1.395958,0.21522245,-0.042301755
35,-87.35436,-63.73054,8.040535,-8.211292,0.22972958,-0.23460835
32,-73.560844,-64.65353,13.793518,-0.9229851,0.43104744,-0.028843284
38,-58.840603,-64.96581,14.720242,-0.31228638,0.3873748,-0.008218062
63,-47.20964,-58.378212,11.630962,6.5876007,0.18461844,0.10456509
32,-44.723743,-60.76843,2.485897,-2.3902168,0.07768428,-0.074694276
36,-38.015163,-67.94404,6.70858,-7.1756096,0.18634945,-0.19932249
31,-30.268436,-84.2992,7.746727,-16.355164,0.24989443,-0.5275859
33,-31.147215,-96.1807,-0.87877846,-11.8815,-0.026629651,-0.36004546
36,-31.2763,-120.26844,-0.12908554,-24.087738,-0.0035857095,-0.66910386
31,-27.262651,-136.94162,4.013649,-16.67318,0.12947255,-0.5378445
33,-26.180992,-126.157486,1.0816593,10.784134,0.032777555,0.32679194
35,-24.425253,-129.12404,1.7557392,-2.9665527,0.050163977,-0.08475865
32,-28.226858,-89.81228,-3.8016052,39.31176,-0.11880016,1.2284925
33,-36.040897,-103.49597,-7.814039,-13.683693,-0.23678906,-0.41465735
35,-38.654175,-106.1638,-2.6132774,-2.6678314,-0.07466507,-0.07622375
32,-42.274956,-121.06073,-3.620781,-14.896927,-0.113149405,-0.46552896
33,-41.06394,-148.02171,1.2110176,-26.960983,0.036697503,-0.8169995
35,-44.81481,-142.1472,-3.7508736,5.8745117,-0.10716782,0.1678432
32,-55.654507,-144.8376,-10.839695,-2.6903992,-0.33874047,-0.084074974
33,-69.89698,-158.0347,-14.242474,-13.197098,-0.4315901,-0.39991206
35,-87.3875,-144.48618,-17.490517,13.548523,-0.49972904,0.38710067
32,-77.96452,-199.87155,9.422974,-55.385376,0.29446793,-1.730793
33,-64.17107,-209.37062,13.793457,-9.499069,0.41798353,-0.2878506
35,-61.45095,-221.85167,2.7201157,-12.481049,0.07771759,-0.3566014
32,-81.7097,-208.43262,-20.25875,13.419052,-0.63308597,0.41934538
