delta_t,x,y,delta_x,delta_y,speed_x,speed_y
32,-129.59341,194.5794,-60.64435,217.17047,-1.8951359,6.786577
35,-141.83316,247.47513,-12.239746,52.89572,-0.34970704,1.5113063
33,-153.26044,289.11465,-11.427277,41.639526,-0.3462811,1.2618039
32,-159.4514,316.08023,-6.1909637,26.965576,-0.19346762,0.84267426
35,-163.19894,332.5987,-3.7475433,16.518463,-0.10707267,0.4719561
32,-165.65549,341.63605,-2.456543,9.0373535,-0.07676697,0.2824173
33,-167.16173,347.46472,-1.5062408,5.8286743,-0.04564366,0.17662649
36,-176.66643,352.2103,-9.5047,4.745575,-0.26401943,0.13182153
32,-179.0368,350.1194,-2.3703766,-2.0909119,-0.07407427,-0.065340996
32,-180.71024,349.16296,-1.6734314,-0.9564209,-0.05229473,-0.029888153
36,-185.14232,345.55875,-4.432083,-3.6042175,-0.12311342,-0.100117154
32,-182.342,346.96982,2.8003235,1.4110718,0.08751011,0.044095993
32,-177.22664,332.09125,5.1153564,-14.878571,0.15985489,-0.46495533
35,-181.19118,332.54926,-3.9645386,0.4580078,-0.11327253,0.013085937
32,-190.27756,341.92545,-9.08638,9.37619,-0.28394938,0.29300594
33,-197.14174,348.1642,-6.8641815,6.2387695,-0.2080055,0.18905362
37,-181.9431,328.0609,15.198639,-20.103302,0.41077402,-0.54333246
31,-183.04684,330.1985,-1.1037445,2.1375732,-0.035604663,0.068953976
32,-185.31754,333.61115,-2.270691,3.4126587,-0.07095909,0.106645584
37,-186.55185,335.93,-1.234314,2.3188477,-0.033359837,0.06267156
31,-177.02307,323.44305,9.528778,-12.486938,0.30737993,-0.40280446
32,-169.81372,306.70282,7.2093506,-16.740234,0.2252922,-0.5231323
37,-170.34135,315.77582,-0.52763367,9.072998,-0.014260369,0.24521616
31,-178.0662,325.06323,-7.7248383,9.287415,-0.24918833,0.299594
31,-182.90645,331.48505,-4.8402557,6.421814,-0.15613729,0.20715529
38,-185.21274,335.37518,-2.3062897,3.8901367,-0.060691833,0.10237202
31,-182.12741,339.54803,3.0853271,4.1728516,0.09952668,0.13460812
31,-178.49454,339.5646,3.6328735,0.016571045,0.11718947,5.345498E-4
38,-172.66003,343.9501,5.834503,4.385498,0.15353955,0.11540785
30,-175.37276,344.23938,-2.7127228,0.28927612,-0.09042409,0.009642538
31,-177.30377,344.22412,-1.931015,-0.015258789,-0.062290806,-4.92219E-4
39,-183.06046,341.5246,-5.7566833,-2.699524,-0.14760727,-0.06921856
31,-182.22517,342.46216,0.8352814,0.93756104,0.02694456,0.030243905
31,-181.1023,342.83704,1.122879,0.37487793,0.036221903,0.012092836
38,-166.92871,319.44794,14.173584,-23.3891,0.37298906,-0.6155026
31,-164.46645,327.00018,2.462265,7.552246,0.079427905,0.24362084
31,-170.83801,333.77017,-6.371567,6.769989,-0.20553441,0.21838674
38,-181.01299,342.0393,-10.174973,8.2691345,-0.26776242,0.21760881
30,-181.00354,343.87527,0.00944519,1.835968,3.1483968E-4,0.061198935
31,-180.51254,343.1839,0.4909973,-0.69137573,0.015838623,-0.022302443
39,-166.87268,320.13153,13.639862,-23.052368,0.34974006,-0.5910864
30,-164.79437,327.9923,2.078308,7.860779,0.06927694,0.26202595
31,-158.89507,312.62012,5.8993073,-15.372192,0.19030024,-0.49587718
39,-159.56744,307.60916,-0.67237854,-5.010956,-0.017240476,-0.12848605
30,-160.99802,321.89185,-1.4305725,14.282684,-0.04768575,0.47608948
31,-162.90979,333.52875,-1.9117737,11.636902,-0.061670117,0.37538394
39,-164.84427,340.42148,-1.9344788,6.8927307,-0.04960202,0.17673668
30,-165.9144,344.97604,-1.0701294,4.5545654,-0.03567098,0.15181884
31,-175.5725,350.52167,-9.658096,5.545624,-0.31155148,0.17889109
39,-184.98875,352.61475,-9.41626,2.0930786,-0.24144256,0.05366868
